State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date,Arrival Quantity Kg,Min Price Per Kg,Max Price Per Kg,Modal Price Per Kg
Tamil Nadu,Vellore,Thirupathur APMC,Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,6.45,Metric Tonnes,2026-01-21,6450.0,25.0,25.0,25.0
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.52,Metric Tonnes,2026-01-21,520.0,20.0,20.0,20.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.2,Metric Tonnes,2026-01-21,200.0,30.0,35.0,32.5
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.2,Metric Tonnes,2026-01-21,200.0,30.0,30.0,30.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.12,Metric Tonnes,2026-01-21,1120.0,15.0,20.0,17.5
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.26,Metric Tonnes,2026-01-21,260.0,30.0,30.0,30.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.2,Metric Tonnes,2026-01-21,2200.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Udumalpet APMC,Vegetables,Tomato,Deshi,Local,3000.0,3400.0,3200.0,Rs./Quintal,0.78,Metric Tonnes,2026-01-21,780.0,30.0,34.0,32.0
Tamil Nadu,Villupuram,Ulundurpettai APMC,Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.93,Metric Tonnes,2026-01-21,930.0,35.0,35.0,35.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.61,Metric Tonnes,2026-01-21,610.0,20.0,26.0,23.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.2,Metric Tonnes,2026-01-21,1200.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,1.92,Metric Tonnes,2026-01-21,1920.0,20.0,25.0,22.5
Tamil Nadu,Thiruvarur,Valangaiman APMC,Vegetables,Tomato,Deshi,Local,2200.0,2200.0,2200.0,Rs./Quintal,0.08,Metric Tonnes,2026-01-21,80.0,22.0,22.0,22.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,9.06,Metric Tonnes,2026-01-21,9060.0,25.0,30.0,27.5
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.02,Metric Tonnes,2026-01-21,20.0,15.0,20.0,17.5
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,3.2,Metric Tonnes,2026-01-21,3200.0,20.0,22.0,21.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.32,Metric Tonnes,2026-01-21,320.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3200.0,3100.0,Rs./Quintal,0.1,Metric Tonnes,2026-01-21,100.0,30.0,32.0,31.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.15,Metric Tonnes,2026-01-21,150.0,25.0,30.0,27.5
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,3.15,Metric Tonnes,2026-01-22,3150.0,20.0,24.0,22.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.42,Metric Tonnes,2026-01-22,420.0,25.0,30.0,27.5
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.73,Metric Tonnes,2026-01-22,730.0,20.0,26.0,23.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,1.84,Metric Tonnes,2026-01-22,1840.0,26.0,26.0,26.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.85,Metric Tonnes,2026-01-22,850.0,25.0,30.0,27.5
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.67,Metric Tonnes,2026-01-22,670.0,25.0,30.0,27.5
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.7,Metric Tonnes,2026-01-22,700.0,20.0,20.0,20.0
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.16,Metric Tonnes,2026-01-22,160.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.65,Metric Tonnes,2026-01-22,650.0,25.0,30.0,27.5
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,1.42,Metric Tonnes,2026-01-22,1420.0,20.0,25.0,22.5
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,4000.0,3500.0,Rs./Quintal,0.71,Metric Tonnes,2026-01-22,710.0,30.0,40.0,35.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.5,Metric Tonnes,2026-01-22,500.0,20.0,25.0,22.5
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,1.7,Metric Tonnes,2026-01-22,1700.0,20.0,26.0,23.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3400.0,3200.0,Rs./Quintal,1.7,Metric Tonnes,2026-01-22,1700.0,30.0,34.0,32.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.34,Metric Tonnes,2026-01-22,340.0,25.0,25.0,25.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,2.2,Metric Tonnes,2026-01-22,2200.0,20.0,25.0,22.5
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.23,Metric Tonnes,2026-01-22,230.0,25.0,30.0,27.5
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.34,Metric Tonnes,2026-01-22,340.0,25.0,25.0,25.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,1.7,Metric Tonnes,2026-01-22,1700.0,30.0,35.0,32.5
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2800.0,2700.0,Rs./Quintal,0.75,Metric Tonnes,2026-01-22,750.0,26.0,28.0,27.0
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.21,Metric Tonnes,2026-01-22,210.0,25.0,30.0,27.5
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.2,Metric Tonnes,2026-01-22,1200.0,15.0,20.0,17.5
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,7.0,Metric Tonnes,2026-01-22,7000.0,20.0,25.0,22.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.6,Metric Tonnes,2026-01-22,600.0,25.0,30.0,27.5
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3400.0,3800.0,3600.0,Rs./Quintal,0.04,Metric Tonnes,2026-01-22,40.0,34.0,38.0,36.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.82,Metric Tonnes,2026-01-22,820.0,25.0,25.0,25.0
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.8,Metric Tonnes,2026-01-22,800.0,30.0,35.0,32.5
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2800.0,2650.0,Rs./Quintal,1.3,Metric Tonnes,2026-01-22,1300.0,25.0,28.0,26.5
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.44,Metric Tonnes,2026-01-22,440.0,25.0,30.0,27.5
Tamil Nadu,Pudukkottai,Karambakkudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.62,Metric Tonnes,2026-01-22,620.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.26,Metric Tonnes,2026-01-22,260.0,25.0,30.0,27.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1900.0,2400.0,2150.0,Rs./Quintal,1.86,Metric Tonnes,2026-01-22,1860.0,19.0,24.0,21.5
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,1.2,Metric Tonnes,2026-01-22,1200.0,25.0,25.0,25.0
Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.28,Metric Tonnes,2026-01-22,280.0,25.0,25.0,25.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,5000.0,5400.0,5200.0,Rs./Quintal,0.3,Metric Tonnes,2026-01-22,300.0,50.0,54.0,52.0
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2200.0,2000.0,Rs./Quintal,3.39,Metric Tonnes,2026-01-22,3390.0,18.0,22.0,20.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.84,Metric Tonnes,2026-01-22,1840.0,16.0,20.0,18.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.4,Metric Tonnes,2026-01-22,400.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,3000.0,2700.0,Rs./Quintal,1.35,Metric Tonnes,2026-01-22,1350.0,24.0,30.0,27.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.44,Metric Tonnes,2026-01-22,440.0,26.0,26.0,26.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.08,Metric Tonnes,2026-01-22,80.0,25.0,30.0,27.5
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,1.23,Metric Tonnes,2026-01-22,1230.0,26.0,26.0,26.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.48,Metric Tonnes,2026-01-22,480.0,26.0,26.0,26.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4000.0,3750.0,Rs./Quintal,0.2,Metric Tonnes,2026-01-22,200.0,35.0,40.0,37.5
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.76,Metric Tonnes,2026-01-22,760.0,20.0,26.0,23.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.97,Metric Tonnes,2026-01-22,2970.0,25.0,30.0,27.5
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.51,Metric Tonnes,2026-01-22,510.0,25.0,30.0,27.5
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.03,Metric Tonnes,2026-01-22,30.0,30.0,30.0,30.0
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.07,Metric Tonnes,2026-01-22,70.0,25.0,30.0,27.5
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.29,Metric Tonnes,2026-01-22,290.0,25.0,30.0,27.5
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4500.0,4000.0,Rs./Quintal,0.3,Metric Tonnes,2026-01-22,300.0,35.0,45.0,40.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.18,Metric Tonnes,2026-01-22,180.0,35.0,35.0,35.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,6.64,Metric Tonnes,2026-01-22,6640.0,25.0,30.0,27.5
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.07,Metric Tonnes,2026-01-22,70.0,24.0,24.0,24.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3200.0,3100.0,Rs./Quintal,2.95,Metric Tonnes,2026-01-22,2950.0,30.0,32.0,31.0
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.03,Metric Tonnes,2026-01-22,30.0,25.0,30.0,27.5
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,3000.0,2700.0,Rs./Quintal,0.04,Metric Tonnes,2026-01-22,40.0,24.0,30.0,27.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.38,Metric Tonnes,2026-01-22,1380.0,25.0,30.0,27.5
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.22,Metric Tonnes,2026-01-22,220.0,30.0,30.0,30.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.81,Metric Tonnes,2026-01-22,810.0,26.0,26.0,26.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,4000.0,4000.0,4000.0,Rs./Quintal,0.1,Metric Tonnes,2026-01-22,100.0,40.0,40.0,40.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2800.0,2650.0,Rs./Quintal,0.31,Metric Tonnes,2026-01-22,310.0,25.0,28.0,26.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.65,Metric Tonnes,2026-01-22,1650.0,25.0,30.0,27.5
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.35,Metric Tonnes,2026-01-22,350.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.74,Metric Tonnes,2026-01-22,740.0,25.0,30.0,27.5
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.25,Metric Tonnes,2026-01-22,250.0,30.0,35.0,32.5
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,4000.0,4000.0,4000.0,Rs./Quintal,0.84,Metric Tonnes,2026-01-22,840.0,40.0,40.0,40.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.17,Metric Tonnes,2026-01-22,170.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.05,Metric Tonnes,2026-01-22,50.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,8.14,Metric Tonnes,2026-01-22,8140.000000000001,20.0,25.0,22.5
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3600.0,4000.0,3800.0,Rs./Quintal,0.34,Metric Tonnes,2026-01-22,340.0,36.0,40.0,38.0
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2800.0,2500.0,Rs./Quintal,0.93,Metric Tonnes,2026-01-22,930.0,22.0,28.0,25.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2800.0,3000.0,2900.0,Rs./Quintal,0.05,Metric Tonnes,2026-01-22,50.0,28.0,30.0,29.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.27,Metric Tonnes,2026-01-22,270.0,25.0,30.0,27.5
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,4000.0,3750.0,Rs./Quintal,0.43,Metric Tonnes,2026-01-22,430.0,35.0,40.0,37.5
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.74,Metric Tonnes,2026-01-22,740.0,20.0,25.0,22.5
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.14,Metric Tonnes,2026-01-22,140.0,25.0,30.0,27.5
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.93,Metric Tonnes,2026-01-22,930.0,20.0,26.0,23.0
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2600.0,2600.0,2600.0,Rs./Quintal,1.23,Metric Tonnes,2026-01-22,1230.0,26.0,26.0,26.0
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.16,Metric Tonnes,2026-01-22,160.0,25.0,25.0,25.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,1.11,Metric Tonnes,2026-01-22,1110.0,20.0,26.0,23.0
Tamil Nadu,Vellore,Thirupathur APMC,Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,6.5,Metric Tonnes,2026-01-22,6500.0,25.0,25.0,25.0
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.7,Metric Tonnes,2026-01-22,700.0,20.0,20.0,20.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Vegetables,Tomato,Deshi,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.25,Metric Tonnes,2026-01-22,250.0,30.0,35.0,32.5
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.25,Metric Tonnes,2026-01-22,250.0,35.0,35.0,35.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.15,Metric Tonnes,2026-01-22,1150.0,16.0,20.0,18.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.2,Metric Tonnes,2026-01-22,200.0,30.0,30.0,30.0
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,2.2,Metric Tonnes,2026-01-22,2200.0,25.0,30.0,27.5
Tamil Nadu,Coimbatore,Udumalpet APMC,Vegetables,Tomato,Deshi,Local,2500.0,3200.0,2850.0,Rs./Quintal,0.75,Metric Tonnes,2026-01-22,750.0,25.0,32.0,28.5
Tamil Nadu,Villupuram,Ulundurpettai APMC,Vegetables,Tomato,Deshi,Local,3500.0,3500.0,3500.0,Rs./Quintal,0.43,Metric Tonnes,2026-01-22,430.0,35.0,35.0,35.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.6,Metric Tonnes,2026-01-22,600.0,20.0,26.0,23.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Vegetables,Tomato,Deshi,Local,6500.0,7000.0,6750.0,Rs./Quintal,1.2,Metric Tonnes,2026-01-22,1200.0,65.0,70.0,67.5
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,1.46,Metric Tonnes,2026-01-22,1460.0,20.0,25.0,22.5
Tamil Nadu,Thiruvarur,Valangaiman APMC,Vegetables,Tomato,Deshi,Local,2200.0,2200.0,2200.0,Rs./Quintal,0.08,Metric Tonnes,2026-01-22,80.0,22.0,22.0,22.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,8.06,Metric Tonnes,2026-01-22,8060.000000000001,25.0,30.0,27.5
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,3.6,Metric Tonnes,2026-01-22,3600.0,18.0,20.0,19.0
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.34,Metric Tonnes,2026-01-22,340.0,25.0,30.0,27.5
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3300.0,3500.0,3400.0,Rs./Quintal,0.07,Metric Tonnes,2026-01-22,70.0,33.0,35.0,34.0
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.16,Metric Tonnes,2026-01-22,160.0,25.0,25.0,25.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,3.54,Metric Tonnes,2026-01-23,3540.0,20.0,24.0,22.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.48,Metric Tonnes,2026-01-23,480.0,25.0,30.0,27.5
