Arrival Date,Market,District,Variety,Modal Price Per Kg,Arrival Quantity Kg,day_of_week,day_of_month,month,week_of_year,price_lag_1,price_lag_7,price_lag_14,rolling_price_7,rolling_price_14
2026-08-08,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,350.0,5,8,8,32,23.5,23.5,21.0,23.214285714285715,23.571428571428573
2026-08-09,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,350.0,6,9,8,32,25.0,22.0,25.0,23.642857142857142,23.571428571428573
2026-08-10,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,26.0,350.0,0,10,8,33,25.0,21.0,25.0,24.357142857142858,23.642857142857142
2026-08-11,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,350.0,1,11,8,33,26.0,25.0,25.0,24.357142857142858,23.642857142857142
2026-08-12,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,370.0,2,12,8,33,25.0,23.0,23.0,24.642857142857142,23.785714285714285
2026-08-13,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,370.0,3,13,8,33,25.0,23.0,23.0,24.928571428571427,23.928571428571427
2026-08-14,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,350.0,4,14,8,33,25.0,23.5,23.0,25.142857142857142,24.071428571428573
2026-08-15,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,26.0,380.0,5,15,8,33,25.0,25.0,23.5,25.285714285714285,24.25
2026-08-16,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,26.0,380.0,6,16,8,33,26.0,25.0,22.0,25.428571428571427,24.535714285714285
2026-08-17,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,390.0,0,17,8,34,26.0,26.0,21.0,25.285714285714285,24.821428571428573
2026-08-18,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,390.0,1,18,8,34,25.0,25.0,25.0,25.285714285714285,24.821428571428573
2026-08-19,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,23.0,390.0,2,19,8,34,25.0,25.0,23.0,25.0,24.821428571428573
2026-08-20,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,23.0,390.0,3,20,8,34,23.0,25.0,23.0,24.714285714285715,24.821428571428573
2026-08-21,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,23.0,390.0,4,21,8,34,23.0,25.0,23.5,24.428571428571427,24.785714285714285
2026-08-22,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,26.0,400.0,5,22,8,34,23.0,26.0,25.0,24.428571428571427,24.857142857142858
2026-08-23,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,400.0,6,23,8,34,26.0,26.0,25.0,24.285714285714285,24.857142857142858
2026-08-24,Karaikudi(Uzhavar Sandhai ),Sivaganga,Deshi,25.0,400.0,0,24,8,35,25.0,25.0,26.0,24.285714285714285,24.785714285714285
2025-12-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,47.5,710.0,3,18,12,51,42.5,55.0,27.5,47.5,46.42857142857143
2025-12-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,55.0,620.0,3,25,12,52,47.5,55.0,27.5,47.5,48.392857142857146
2026-01-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,55.0,600.0,3,1,1,1,55.0,47.5,42.5,48.57142857142857,49.285714285714285
2026-01-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,55.0,620.0,0,5,1,2,55.0,47.5,42.5,49.642857142857146,50.17857142857143
2026-01-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,610.0,2,7,1,2,55.0,55.0,47.5,47.142857142857146,49.464285714285715
2026-01-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,550.0,2,14,1,3,37.5,37.5,47.5,47.142857142857146,48.75
2026-01-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,600.0,3,15,1,3,37.5,42.5,55.0,46.42857142857143,47.5
2026-01-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,540.0,4,16,1,3,37.5,47.5,55.0,45.0,46.25
2026-01-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,590.0,2,21,1,4,37.5,55.0,55.0,41.07142857142857,44.285714285714285
2026-01-22,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,620.0,3,22,1,4,27.5,55.0,47.5,37.142857142857146,42.857142857142854
2026-01-23,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,640.0,4,23,1,4,27.5,55.0,47.5,33.214285714285715,41.42857142857143
2026-01-24,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,620.0,5,24,1,4,27.5,37.5,55.0,31.785714285714285,39.464285714285715
2026-01-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,620.0,6,25,1,4,27.5,37.5,37.5,30.357142857142858,38.75
2026-01-26,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,620.0,0,26,1,5,27.5,37.5,42.5,28.928571428571427,37.67857142857143
2026-01-27,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,27.5,590.0,1,27,1,5,27.5,37.5,47.5,27.5,36.25
2026-01-28,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,640.0,2,28,1,5,27.5,27.5,55.0,26.785714285714285,33.92857142857143
2026-01-29,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,640.0,3,29,1,5,22.5,27.5,55.0,26.071428571428573,31.607142857142858
2026-01-30,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,670.0,4,30,1,5,22.5,27.5,55.0,25.357142857142858,29.285714285714285
2026-01-31,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,670.0,5,31,1,5,22.5,27.5,37.5,24.642857142857142,28.214285714285715
2026-02-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,710.0,6,1,2,5,22.5,27.5,37.5,23.928571428571427,27.142857142857142
2026-02-03,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,620.0,1,3,2,6,22.5,27.5,37.5,23.214285714285715,26.071428571428573
2026-02-04,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,670.0,2,4,2,6,22.5,27.5,37.5,22.5,25.0
2026-02-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,660.0,3,5,2,6,22.5,22.5,27.5,22.5,24.642857142857142
2026-02-06,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,640.0,4,6,2,6,22.5,22.5,27.5,22.5,24.285714285714285
2026-02-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,600.0,5,7,2,6,22.5,22.5,27.5,22.5,23.928571428571427
2026-02-08,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,640.0,6,8,2,6,22.5,22.5,27.5,22.5,23.571428571428573
2026-02-09,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,670.0,0,9,2,7,22.5,22.5,27.5,21.785714285714285,22.857142857142858
2026-02-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,620.0,5,14,2,7,17.5,22.5,27.5,21.071428571428573,22.142857142857142
2026-02-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,640.0,6,15,2,7,17.5,22.5,27.5,20.357142857142858,21.428571428571427
2026-02-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,640.0,0,16,2,8,17.5,22.5,22.5,19.642857142857142,21.071428571428573
2026-02-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,650.0,2,18,2,8,17.5,22.5,22.5,18.928571428571427,20.714285714285715
2026-02-19,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,600.0,3,19,2,8,17.5,22.5,22.5,18.214285714285715,20.357142857142858
2026-02-20,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,620.0,4,20,2,8,17.5,22.5,22.5,17.5,20.0
2026-02-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,650.0,5,21,2,8,17.5,17.5,22.5,17.5,19.642857142857142
2026-02-22,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,670.0,6,22,2,8,17.5,17.5,22.5,17.5,19.285714285714285
2026-02-23,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,650.0,0,23,2,9,17.5,17.5,22.5,17.5,18.928571428571427
2026-02-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,500.0,2,25,2,9,17.5,17.5,22.5,17.5,18.571428571428573
2026-02-26,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,540.0,3,26,2,9,17.5,17.5,22.5,17.5,18.214285714285715
2026-02-27,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,570.0,4,27,2,9,17.5,17.5,22.5,17.5,17.857142857142858
2026-02-28,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,610.0,5,28,2,9,17.5,17.5,22.5,17.5,17.5
2026-03-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,600.0,6,1,3,9,17.5,17.5,17.5,17.5,17.5
2026-03-02,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,620.0,0,2,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-03,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,660.0,1,3,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-04,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,670.0,2,4,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,700.0,3,5,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-06,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,670.0,4,6,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,650.0,5,7,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-08,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,580.0,6,8,3,10,17.5,17.5,17.5,17.5,17.5
2026-03-09,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,590.0,0,9,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-10,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,620.0,1,10,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-11,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,660.0,2,11,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-12,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,640.0,3,12,3,11,17.5,17.5,17.5,17.5,17.5
2026-03-13,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,19.0,670.0,4,13,3,11,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,620.0,5,14,3,11,19.0,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,680.0,6,15,3,11,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,650.0,0,16,3,12,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-17,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,700.0,1,17,3,12,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,660.0,2,18,3,12,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-19,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,690.0,3,19,3,12,17.5,17.5,17.5,17.714285714285715,17.607142857142858
2026-03-20,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,19.0,710.0,4,20,3,12,17.5,19.0,17.5,17.714285714285715,17.714285714285715
2026-03-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,19.0,700.0,5,21,3,12,19.0,17.5,17.5,17.928571428571427,17.821428571428573
2026-03-22,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,740.0,6,22,3,12,19.0,17.5,17.5,17.928571428571427,17.821428571428573
2026-03-23,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,760.0,0,23,3,13,17.5,17.5,17.5,17.928571428571427,17.821428571428573
2026-03-24,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,15.0,690.0,1,24,3,13,17.5,17.5,17.5,17.571428571428573,17.642857142857142
2026-03-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,580.0,2,25,3,13,15.0,17.5,17.5,17.571428571428573,17.642857142857142
2026-03-26,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,590.0,3,26,3,13,17.5,17.5,17.5,17.571428571428573,17.642857142857142
2026-03-27,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,620.0,4,27,3,13,17.5,19.0,19.0,17.357142857142858,17.535714285714285
2026-03-28,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,600.0,5,28,3,13,17.5,19.0,17.5,17.142857142857142,17.535714285714285
2026-03-29,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,720.0,6,29,3,13,17.5,17.5,17.5,17.142857142857142,17.535714285714285
2026-03-30,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,680.0,0,30,3,14,17.5,17.5,17.5,17.142857142857142,17.535714285714285
2026-03-31,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,690.0,1,31,3,14,17.5,15.0,17.5,17.5,17.535714285714285
2026-04-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,17.5,720.0,2,1,4,14,17.5,17.5,17.5,17.5,17.535714285714285
2026-04-02,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,640.0,3,2,4,14,17.5,17.5,17.5,17.5,17.535714285714285
2026-04-03,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,19.0,640.0,4,3,4,14,17.5,17.5,19.0,17.714285714285715,17.535714285714285
2026-04-04,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,650.0,5,4,4,14,19.0,17.5,19.0,17.714285714285715,17.428571428571427
2026-04-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,680.0,6,5,4,14,17.5,17.5,17.5,17.714285714285715,17.428571428571427
2026-04-06,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,670.0,0,6,4,15,17.5,17.5,17.5,17.714285714285715,17.428571428571427
2026-04-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,19.0,650.0,1,7,4,15,17.5,17.5,15.0,17.928571428571427,17.714285714285715
2026-04-08,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,680.0,2,8,4,15,19.0,17.5,17.5,18.642857142857142,18.071428571428573
2026-04-09,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,19.0,690.0,3,9,4,15,22.5,17.5,17.5,18.857142857142858,18.178571428571427
2026-04-10,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,700.0,4,10,4,15,19.0,19.0,17.5,19.357142857142858,18.535714285714285
2026-04-11,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,660.0,5,11,4,15,22.5,17.5,17.5,19.357142857142858,18.535714285714285
2026-04-12,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,17.5,680.0,6,12,4,15,17.5,17.5,17.5,19.357142857142858,18.535714285714285
2026-04-13,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,670.0,0,13,4,16,17.5,17.5,17.5,20.071428571428573,18.892857142857142
2026-04-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,22.5,690.0,1,14,4,16,22.5,19.0,17.5,20.571428571428573,19.25
2026-04-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,690.0,2,15,4,16,22.5,22.5,17.5,20.571428571428573,19.607142857142858
2026-04-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,22.5,580.0,3,16,4,16,22.5,19.0,17.5,21.071428571428573,19.964285714285715
2026-04-17,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,620.0,4,17,4,16,22.5,22.5,19.0,21.785714285714285,20.571428571428573
2026-04-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,640.0,5,18,4,16,27.5,17.5,17.5,23.214285714285715,21.285714285714285
2026-04-19,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,660.0,6,19,4,16,27.5,17.5,17.5,24.642857142857142,22.0
2026-04-20,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,670.0,0,20,4,17,27.5,22.5,17.5,25.357142857142858,22.714285714285715
2026-04-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,680.0,1,21,4,17,27.5,22.5,19.0,26.071428571428573,23.321428571428573
2026-04-22,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,710.0,2,22,4,17,27.5,22.5,22.5,27.5,24.035714285714285
2026-04-24,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,690.0,4,24,4,17,32.5,22.5,19.0,28.928571428571427,25.0
2026-04-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,680.0,5,25,4,17,32.5,27.5,22.5,30.357142857142858,26.071428571428573
2026-04-26,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,580.0,6,26,4,17,37.5,27.5,17.5,33.214285714285715,28.214285714285715
2026-04-27,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,0,27,4,18,47.5,27.5,17.5,36.07142857142857,30.357142857142858
2026-04-28,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,620.0,1,28,4,18,47.5,27.5,22.5,38.92857142857143,32.142857142857146
2026-04-29,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,2,29,4,18,47.5,27.5,22.5,41.785714285714285,33.92857142857143
2026-04-30,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,47.5,580.0,3,30,4,18,47.5,32.5,22.5,43.92857142857143,35.714285714285715
2026-05-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,4,1,5,18,47.5,32.5,22.5,46.07142857142857,37.5
2026-05-02,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,570.0,5,2,5,18,47.5,37.5,27.5,47.5,38.92857142857143
2026-05-03,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,610.0,6,3,5,18,47.5,47.5,27.5,47.5,40.357142857142854
2026-05-04,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,0,4,5,19,47.5,47.5,27.5,47.5,41.785714285714285
2026-05-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,47.5,550.0,1,5,5,19,47.5,47.5,27.5,47.5,43.214285714285715
2026-05-06,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,45.0,600.0,2,6,5,19,47.5,47.5,27.5,47.142857142857146,44.464285714285715
2026-05-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,620.0,3,7,5,19,45.0,47.5,32.5,47.142857142857146,45.535714285714285
2026-05-08,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,640.0,4,8,5,19,47.5,47.5,32.5,47.142857142857146,46.607142857142854
2026-05-09,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,660.0,5,9,5,19,47.5,47.5,37.5,45.714285714285715,46.607142857142854
2026-05-10,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,670.0,6,10,5,19,37.5,47.5,47.5,45.714285714285715,46.607142857142854
2026-05-11,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,600.0,0,11,5,20,47.5,47.5,47.5,44.285714285714285,45.892857142857146
2026-05-12,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,1,12,5,20,37.5,47.5,47.5,42.857142857142854,45.17857142857143
2026-05-13,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,550.0,2,13,5,20,37.5,45.0,47.5,41.785714285714285,44.464285714285715
2026-05-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,660.0,3,14,5,20,37.5,47.5,47.5,40.357142857142854,43.75
2026-05-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,4,15,5,20,37.5,47.5,47.5,38.92857142857143,43.035714285714285
2026-05-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,5,16,5,20,37.5,37.5,47.5,38.92857142857143,42.32142857142857
2026-05-17,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,630.0,6,17,5,20,37.5,47.5,47.5,37.5,41.607142857142854
2026-05-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,640.0,0,18,5,21,37.5,37.5,47.5,37.5,40.892857142857146
2026-05-19,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,600.0,1,19,5,21,37.5,37.5,47.5,38.92857142857143,40.892857142857146
2026-05-20,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,620.0,2,20,5,21,47.5,37.5,45.0,40.357142857142854,41.07142857142857
2026-05-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,3,21,5,21,47.5,37.5,47.5,41.785714285714285,41.07142857142857
2026-05-22,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,600.0,4,22,5,21,47.5,37.5,47.5,43.214285714285715,41.07142857142857
2026-05-23,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,620.0,5,23,5,21,47.5,37.5,37.5,44.642857142857146,41.785714285714285
2026-05-24,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,650.0,6,24,5,21,47.5,37.5,47.5,46.07142857142857,41.785714285714285
2026-05-25,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,670.0,0,25,5,22,47.5,37.5,37.5,46.785714285714285,42.142857142857146
2026-05-26,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,590.0,1,26,5,22,42.5,47.5,37.5,46.785714285714285,42.857142857142854
2026-05-27,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,580.0,2,27,5,22,47.5,47.5,37.5,46.07142857142857,43.214285714285715
2026-05-28,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,3,28,5,22,42.5,47.5,37.5,44.642857142857146,43.214285714285715
2026-05-29,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,47.5,600.0,4,29,5,22,37.5,47.5,37.5,44.642857142857146,43.92857142857143
2026-05-30,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,600.0,5,30,5,22,47.5,47.5,37.5,44.642857142857146,44.642857142857146
2026-05-31,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,47.5,620.0,6,31,5,22,47.5,47.5,37.5,44.642857142857146,45.357142857142854
2026-06-01,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,0,1,6,23,47.5,42.5,37.5,43.92857142857143,45.357142857142854
2026-06-02,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,32.5,620.0,1,2,6,23,37.5,47.5,47.5,41.785714285714285,44.285714285714285
2026-06-03,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,42.5,710.0,2,3,6,23,32.5,42.5,47.5,41.785714285714285,43.92857142857143
2026-06-04,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,650.0,3,4,6,23,42.5,37.5,47.5,42.5,43.57142857142857
2026-06-05,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,42.5,690.0,4,5,6,23,42.5,47.5,47.5,41.785714285714285,43.214285714285715
2026-06-06,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,670.0,5,6,6,23,42.5,47.5,47.5,41.07142857142857,42.857142857142854
2026-06-07,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,670.0,6,7,6,23,42.5,47.5,47.5,40.357142857142854,42.5
2026-06-08,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,660.0,0,8,6,24,42.5,37.5,42.5,41.07142857142857,42.5
2026-06-09,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,680.0,1,9,6,24,42.5,32.5,47.5,42.5,42.142857142857146
2026-06-10,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,42.5,650.0,2,10,6,24,42.5,42.5,42.5,42.5,42.142857142857146
2026-06-11,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,42.5,640.0,3,11,6,24,42.5,42.5,37.5,42.5,42.5
2026-06-12,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,660.0,4,12,6,24,42.5,42.5,47.5,42.5,42.142857142857146
2026-06-13,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,590.0,5,13,6,24,42.5,42.5,47.5,42.5,41.785714285714285
2026-06-14,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,620.0,6,14,6,24,42.5,42.5,47.5,42.5,41.42857142857143
2026-06-15,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,610.0,0,15,6,25,42.5,42.5,37.5,42.5,41.785714285714285
2026-06-16,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,42.5,600.0,1,16,6,25,42.5,42.5,32.5,42.5,42.5
2026-06-17,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,650.0,2,17,6,25,42.5,42.5,42.5,41.785714285714285,42.142857142857146
2026-06-18,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Deshi,37.5,750.0,3,18,6,25,37.5,42.5,42.5,41.07142857142857,41.785714285714285
2026-06-19,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,620.0,4,19,6,25,37.5,42.5,42.5,40.357142857142854,41.42857142857143
2026-06-20,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,37.5,700.0,5,20,6,25,37.5,42.5,42.5,39.642857142857146,41.07142857142857
2026-06-21,Karambakkudi(Uzhavar Sandhai ),Pudukkottai,Other,27.5,670.0,6,21,6,25,37.5,42.5,42.5,37.5,40.0
